Match_Id,Match_Date,Team_Name_Id,Opponent_Team_Id,Season_Id,Venue_Name,Toss_Winner_Id,Toss_Decision,IS_Superover,IS_Result,Is_DuckWorthLewis,Win_Type,Won_By,Match_Winner_Id,Man_Of_The_Match_Id,First_Umpire_Id,Second_Umpire_Id,City_Name,Host_Country,Team1_Name,Team1_Short_Code,Opponent_Team_Name,OpponentTeam_Short_Code,Season_Year,Orange_Cap_Id,Purple_Cap_Id,Man_of_the_Series_Id
829770,28-Apr-15,3,1,8,"MA Chidambaram Stadium, Chepauk",1,field,0,1,0,by runs,2.0,3.0,71.0,502,496,Chennai,India,Chennai Super Kings,CSK,Kolkata Knight Riders,KKR,2015,187,71,334
829748,22-Apr-15,11,1,8,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,field,0,1,1,by runs,16.0,11.0,187.0,501,496,Visakhapatnam,India,Sunrisers Hyderabad,SRH,Kolkata Knight Riders,KKR,2015,187,71,334
829768,29-Apr-15,2,5,8,M Chinnaswamy Stadium,5,field,0,0,0,No Result,0,0,0,494,506,Bangalore,India,Royal Challengers Bangalore,RCB,Rajasthan Royals,RR,2015,187,71,334
829824,20-May-15,2,5,8,Maharashtra Cricket Association Stadium,2,bat,0,1,0,by runs,71.0,2.0,110.0,495,499,Pune,India,Royal Challengers Bangalore,RCB,Rajasthan Royals,RR,2015,187,71,334
829714,10-Apr-15,4,5,8,Maharashtra Cricket Association Stadium,4,field,0,1,0,by runs,26.0,5.0,310.0,504,505,Pune,India,Kings XI Punjab,KXIP,Rajasthan Royals,RR,2015,187,71,334
829720,12-Apr-15,6,5,8,Feroz Shah Kotla,5,field,0,1,0,by wickets,3.0,5.0,394.0,504,505,Delhi,India,Delhi Daredevils,DD,Rajasthan Royals,RR,2015,187,71,334
829774,1-May-15,7,5,8,Wankhede Stadium,5,field,0,1,0,by runs,8.0,7.0,208.0,482,498,Mumbai,India,Mumbai Indians,MI,Rajasthan Royals,RR,2015,187,71,334
829802,10-May-15,3,5,8,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,12.0,3.0,35.0,481,498,Chennai,India,Chennai Super Kings,CSK,Rajasthan Royals,RR,2015,187,71,334
829732,16-Apr-15,11,5,8,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,5,field,0,1,0,by wickets,6.0,5.0,85.0,506,489,Visakhapatnam,India,Sunrisers Hyderabad,SRH,Rajasthan Royals,RR,2015,187,71,334
829750,22-Apr-15,2,3,8,M Chinnaswamy Stadium,2,field,0,1,0,by runs,27.0,3.0,21.0,494,499,Bangalore,India,Royal Challengers Bangalore,RCB,Chennai Super Kings,CSK,2015,187,71,334
829814,16-May-15,4,3,8,"Punjab Cricket Association Stadium, Mohali",4,bat,0,1,0,by wickets,7.0,3.0,322.0,498,499,Chandigarh,India,Kings XI Punjab,KXIP,Chennai Super Kings,CSK,2015,187,71,334
829806,12-May-15,6,3,8,Shaheed Veer Narayan Singh International Stadium,3,bat,0,1,0,by wickets,6.0,6.0,15.0,501,496,Raipur,India,Delhi Daredevils,DD,Chennai Super Kings,CSK,2015,187,71,334
829734,17-Apr-15,7,3,8,Wankhede Stadium,7,bat,0,1,0,by wickets,6.0,3.0,73.0,495,481,Mumbai,India,Mumbai Indians,MI,Chennai Super Kings,CSK,2015,187,71,334
829828,24-May-15,7,3,8,Eden Gardens,3,field,0,1,0,by runs,41.0,7.0,57.0,482,501,Kolkata,India,Mumbai Indians,MI,Chennai Super Kings,CSK,2015,187,71,334
829728,30-Apr-15,1,3,8,Eden Gardens,1,field,0,1,0,by wickets,7.0,1.0,334.0,495,481,Kolkata,India,Kolkata Knight Riders,KKR,Chennai Super Kings,CSK,2015,187,71,334
829740,19-Apr-15,5,3,8,"Sardar Patel Stadium, Motera",3,bat,0,1,0,by wickets,8.0,5.0,85.0,495,481,Ahmedabad,India,Rajasthan Royals,RR,Chennai Super Kings,CSK,2015,187,71,334
829778,2-May-15,11,3,8,"Rajiv Gandhi International Stadium, Uppal",3,field,0,1,0,by runs,22.0,11.0,187.0,495,520,Hyderabad,India,Sunrisers Hyderabad,SRH,Chennai Super Kings,CSK,2015,187,71,334
829790,6-May-15,2,4,8,M Chinnaswamy Stadium,4,field,0,1,0,by runs,138.0,2.0,162.0,501,496,Bangalore,India,Royal Challengers Bangalore,RCB,Kings XI Punjab,KXIP,2015,187,71,334
829772,1-May-15,6,4,8,Feroz Shah Kotla,6,field,0,1,0,by wickets,9.0,6.0,371.0,501,489,Delhi,India,Delhi Daredevils,DD,Kings XI Punjab,KXIP,2015,187,71,334
829722,12-Apr-15,7,4,8,Wankhede Stadium,7,field,0,1,0,by runs,18.0,4.0,197.0,495,520,Mumbai,India,Mumbai Indians,MI,Kings XI Punjab,KXIP,2015,187,71,334
829796,9-May-15,1,4,8,Eden Gardens,4,bat,0,1,0,by wickets,1.0,1.0,334.0,495,482,Kolkata,India,Kolkata Knight Riders,KKR,Kings XI Punjab,KXIP,2015,187,71,334
829746,21-Apr-15,5,4,8,"Sardar Patel Stadium, Motera",4,field,1,1,0,Tie,0,4.0,100.0,481,489,Ahmedabad,India,Rajasthan Royals,RR,Kings XI Punjab,KXIP,2015,187,71,334
829758,25-Apr-15,3,4,8,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,97.0,3.0,2.0,494,499,Chennai,India,Chennai Super Kings,CSK,Kings XI Punjab,KXIP,2015,187,71,334
829804,11-May-15,11,4,8,"Rajiv Gandhi International Stadium, Uppal",11,bat,0,1,0,by runs,5.0,11.0,187.0,495,482,Hyderabad,India,Sunrisers Hyderabad,SRH,Kings XI Punjab,KXIP,2015,187,71,334
829742,19-Apr-15,2,7,8,M Chinnaswamy Stadium,2,field,0,1,0,by runs,18.0,7.0,50.0,501,496,Bangalore,India,Royal Challengers Bangalore,RCB,Mumbai Indians,MI,2015,187,71,334
829780,3-May-15,4,7,8,"Punjab Cricket Association Stadium, Mohali",7,bat,0,1,0,by runs,23.0,7.0,383.0,501,496,Chandigarh,India,Kings XI Punjab,KXIP,Mumbai Indians,MI,2015,187,71,334
829752,23-Apr-15,6,7,8,Feroz Shah Kotla,7,field,0,1,0,by runs,37.0,6.0,393.0,504,498,Delhi,India,Delhi Daredevils,DD,Mumbai Indians,MI,2015,187,71,334
829710,8-Apr-15,1,7,8,Eden Gardens,1,field,0,1,0,by wickets,7.0,1.0,190.0,489,499,Kolkata,India,Kolkata Knight Riders,KKR,Mumbai Indians,MI,2015,187,71,334
829726,14-Apr-15,5,7,8,"Sardar Patel Stadium, Motera",7,bat,0,1,0,by wickets,7.0,5.0,306.0,495,504,Ahmedabad,India,Rajasthan Royals,RR,Mumbai Indians,MI,2015,187,71,334
829794,8-May-15,3,7,8,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by wickets,6.0,7.0,400.0,505,498,Chennai,India,Chennai Super Kings,CSK,Mumbai Indians,MI,2015,187,71,334
829822,19-May-15,3,7,8,Wankhede Stadium,7,bat,0,1,0,by runs,25.0,7.0,221.0,482,501,Mumbai,India,Chennai Super Kings,CSK,Mumbai Indians,MI,2015,187,71,334
829820,17-May-15,11,7,8,"Rajiv Gandhi International Stadium, Uppal",11,bat,0,1,0,by wickets,9.0,7.0,403.0,505,503,Hyderabad,India,Sunrisers Hyderabad,SRH,Mumbai Indians,MI,2015,187,71,334
829818,17-May-15,2,6,8,M Chinnaswamy Stadium,2,field,0,0,0,No Result,0,0,0,482,520,Bangalore,India,Royal Challengers Bangalore,RCB,Delhi Daredevils,DD,2015,187,71,334
829730,15-Apr-15,4,6,8,Maharashtra Cricket Association Stadium,4,bat,0,1,0,by wickets,5.0,6.0,260.0,505,503,Pune,India,Kings XI Punjab,KXIP,Delhi Daredevils,DD,2015,187,71,334
829788,5-May-15,7,6,8,Wankhede Stadium,6,bat,0,1,0,by wickets,5.0,7.0,50.0,482,505,Mumbai,India,Mumbai Indians,MI,Delhi Daredevils,DD,2015,187,71,334
829766,7-May-15,1,6,8,Eden Gardens,1,bat,0,1,0,by runs,13.0,1.0,67.0,495,481,Kolkata,India,Kolkata Knight Riders,KKR,Delhi Daredevils,DD,2015,187,71,334
829782,3-May-15,5,6,8,Brabourne Stadium,6,field,0,1,0,by runs,14.0,5.0,85.0,482,505,Mumbai,India,Rajasthan Royals,RR,Delhi Daredevils,DD,2015,187,71,334
829712,9-Apr-15,3,6,8,"MA Chidambaram Stadium, Chepauk",6,field,0,1,0,by runs,1.0,3.0,73.0,501,496,Chennai,India,Chennai Super Kings,CSK,Delhi Daredevils,DD,2015,187,71,334
829736,18-Apr-15,11,6,8,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,6,bat,0,1,0,by runs,4.0,6.0,154.0,506,489,Visakhapatnam,India,Sunrisers Hyderabad,SRH,Delhi Daredevils,DD,2015,187,71,334
829724,13-Apr-15,2,11,8,M Chinnaswamy Stadium,11,field,0,1,0,by wickets,8.0,11.0,187.0,502,501,Bangalore,India,Royal Challengers Bangalore,RCB,Sunrisers Hyderabad,SRH,2015,187,71,334
829764,27-Apr-15,4,11,8,"Punjab Cricket Association Stadium, Mohali",4,field,0,1,0,by runs,20.0,11.0,458.0,482,505,Chandigarh,India,Kings XI Punjab,KXIP,Sunrisers Hyderabad,SRH,2015,187,71,334
829798,9-May-15,6,11,8,Shaheed Veer Narayan Singh International Stadium,11,bat,0,1,0,by runs,6.0,11.0,163.0,496,489,Raipur,India,Delhi Daredevils,DD,Sunrisers Hyderabad,SRH,2015,187,71,334
829756,25-Apr-15,7,11,8,Wankhede Stadium,7,bat,0,1,0,by runs,20.0,7.0,194.0,482,505,Mumbai,India,Mumbai Indians,MI,Sunrisers Hyderabad,SRH,2015,187,71,334
829786,4-May-15,1,11,8,Eden Gardens,11,field,0,1,0,by runs,35.0,1.0,232.0,495,481,Kolkata,India,Kolkata Knight Riders,KKR,Sunrisers Hyderabad,SRH,2015,187,71,334
829792,7-May-15,5,11,8,Brabourne Stadium,5,field,0,1,0,by runs,7.0,11.0,216.0,494,499,Mumbai,India,Rajasthan Royals,RR,Sunrisers Hyderabad,SRH,2015,187,71,334
829716,11-Apr-15,3,11,8,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,45.0,3.0,2.0,501,496,Chennai,India,Chennai Super Kings,CSK,Sunrisers Hyderabad,SRH,2015,187,71,334
829808,13-May-15,4,2,8,"Punjab Cricket Association Stadium, Mohali",2,field,0,1,0,by runs,22.0,4.0,374.0,494,499,Chandigarh,India,Kings XI Punjab,KXIP,Royal Challengers Bangalore,RCB,2015,187,71,334
829762,26-Apr-15,6,2,8,Feroz Shah Kotla,2,field,0,1,0,by wickets,10.0,2.0,296.0,481,489,Delhi,India,Delhi Daredevils,DD,Royal Challengers Bangalore,RCB,2015,187,71,334
829800,10-May-15,7,2,8,Wankhede Stadium,2,bat,0,1,0,by runs,39.0,2.0,110.0,494,499,Mumbai,India,Mumbai Indians,MI,Royal Challengers Bangalore,RCB,2015,187,71,334
829718,11-Apr-15,1,2,8,Eden Gardens,2,field,0,1,0,by wickets,3.0,2.0,162.0,489,499,Kolkata,India,Kolkata Knight Riders,KKR,Royal Challengers Bangalore,RCB,2015,187,71,334
829754,24-Apr-15,5,2,8,"Sardar Patel Stadium, Motera",2,field,0,1,0,by wickets,9.0,2.0,378.0,481,489,Ahmedabad,India,Rajasthan Royals,RR,Royal Challengers Bangalore,RCB,2015,187,71,334
829784,4-May-15,3,2,8,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,24.0,3.0,21.0,499,503,Chennai,India,Chennai Super Kings,CSK,Royal Challengers Bangalore,RCB,2015,187,71,334
829826,22-May-15,3,2,8,JSCA International Stadium Complex,3,field,0,1,0,by wickets,3.0,3.0,73.0,495,505,Ranchi,India,Chennai Super Kings,CSK,Royal Challengers Bangalore,RCB,2015,187,71,334
829812,15-May-15,11,2,8,"Rajiv Gandhi International Stadium, Uppal",11,bat,0,1,1,by wickets,6.0,2.0,8.0,495,482,Hyderabad,India,Sunrisers Hyderabad,SRH,Royal Challengers Bangalore,RCB,2015,187,71,334
980964,2-May-16,2,1,9,M Chinnaswamy Stadium,1,field,0,1,0,by wickets,5.0,1.0,334.0,481,489,Bangalore,India,Royal Challengers Bangalore,RCB,Kolkata Knight Riders,KKR,2016,8,299,8
980930,19-Apr-16,4,1,9,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,field,0,1,0,by wickets,6.0,1.0,46.0,489,499,Chandigarh,India,Kings XI Punjab,KXIP,Kolkata Knight Riders,KKR,2016,8,299,8
980956,30-Apr-16,6,1,9,Feroz Shah Kotla,1,field,0,1,0,by runs,27.0,6.0,408.0,510,481,Delhi,India,Delhi Daredevils,DD,Kolkata Knight Riders,KKR,2016,8,299,8
980952,28-Apr-16,7,1,9,Wankhede Stadium,7,field,0,1,0,by wickets,6.0,7.0,57.0,507,518,Mumbai,India,Mumbai Indians,MI,Kolkata Knight Riders,KKR,2016,8,299,8
980920,16-Apr-16,11,1,9,"Rajiv Gandhi International Stadium, Uppal",11,bat,0,1,0,by wickets,8.0,1.0,40.0,495,498,Hyderabad,India,Sunrisers Hyderabad,SRH,Kolkata Knight Riders,KKR,2016,8,299,8
981020,25-May-16,11,1,9,Feroz Shah Kotla,1,field,0,1,0,by runs,22.0,11.0,163.0,481,499,Delhi,India,Sunrisers Hyderabad,SRH,Kolkata Knight Riders,KKR,2016,8,299,8
981006,19-May-16,13,1,9,Green Park,13,field,0,1,0,by wickets,6.0,13.0,147.0,495,498,Kanpur,India,Gujarat Lions,GL,Kolkata Knight Riders,KKR,2016,8,299,8
980944,24-Apr-16,12,1,9,Maharashtra Cricket Association Stadium,1,field,0,1,0,by wickets,2.0,1.0,308.0,505,511,Pune,India,Rising Pune Supergiants,RPS,Kolkata Knight Riders,KKR,2016,8,299,8
981004,18-May-16,2,4,9,M Chinnaswamy Stadium,4,field,0,1,1,by runs,82.0,2.0,8.0,510,481,Bangalore,India,Royal Challengers Bangalore,RCB,Kings XI Punjab,KXIP,2016,8,299,8
980918,15-Apr-16,6,4,9,Feroz Shah Kotla,6,field,0,1,0,by wickets,8.0,6.0,136.0,489,499,Delhi,India,Delhi Daredevils,DD,Kings XI Punjab,KXIP,2016,8,299,8
980990,13-May-16,7,4,9,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,7,bat,0,1,0,by wickets,7.0,4.0,409.0,482,498,Visakhapatnam,India,Mumbai Indians,MI,Kings XI Punjab,KXIP,2016,8,299,8
980968,4-May-16,1,4,9,Eden Gardens,4,field,0,1,0,by runs,7.0,1.0,334.0,495,482,Kolkata,India,Kolkata Knight Riders,KKR,Kings XI Punjab,KXIP,2016,8,299,8
980940,23-Apr-16,11,4,9,"Rajiv Gandhi International Stadium, Uppal",11,field,0,1,0,by wickets,5.0,11.0,460.0,495,498,Hyderabad,India,Sunrisers Hyderabad,SRH,Kings XI Punjab,KXIP,2016,8,299,8
980960,1-May-16,13,4,9,Saurashtra Cricket Association Stadium,13,field,0,1,0,by runs,23.0,4.0,374.0,497,521,Rajkot,India,Gujarat Lions,GL,Kings XI Punjab,KXIP,2016,8,299,8
981010,21-May-16,12,4,9,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4,bat,0,1,0,by wickets,4.0,12.0,20.0,482,507,Visakhapatnam,India,Rising Pune Supergiants,RPS,Kings XI Punjab,KXIP,2016,8,299,8
980986,11-May-16,2,7,9,M Chinnaswamy Stadium,7,field,0,1,0,by wickets,6.0,7.0,413.0,509,499,Bangalore,India,Royal Challengers Bangalore,RCB,Mumbai Indians,MI,2016,8,299,8
980946,25-Apr-16,4,7,9,"Punjab Cricket Association IS Bindra Stadium, Mohali",4,field,0,1,0,by runs,25.0,7.0,17.0,507,518,Chandigarh,India,Kings XI Punjab,KXIP,Mumbai Indians,MI,2016,8,299,8
980938,23-Apr-16,6,7,9,Feroz Shah Kotla,7,field,0,1,0,by runs,10.0,6.0,351.0,489,499,Delhi,India,Delhi Daredevils,DD,Mumbai Indians,MI,2016,8,299,8
980914,13-Apr-16,1,7,9,Eden Gardens,7,field,0,1,0,by wickets,6.0,7.0,57.0,507,489,Kolkata,India,Kolkata Knight Riders,KKR,Mumbai Indians,MI,2016,8,299,8
980928,18-Apr-16,11,7,9,"Rajiv Gandhi International Stadium, Uppal",11,field,0,1,0,by wickets,7.0,11.0,187.0,482,521,Hyderabad,India,Sunrisers Hyderabad,SRH,Mumbai Indians,MI,2016,8,299,8
981012,21-May-16,13,7,9,Green Park,13,field,0,1,0,by wickets,6.0,13.0,21.0,495,498,Kanpur,India,Gujarat Lions,GL,Mumbai Indians,MI,2016,8,299,8
980962,1-May-16,12,7,9,Maharashtra Cricket Association Stadium,7,field,0,1,0,by wickets,8.0,7.0,57.0,509,518,Pune,India,Rising Pune Supergiants,RPS,Mumbai Indians,MI,2016,8,299,8
980926,17-Apr-16,2,6,9,M Chinnaswamy Stadium,6,field,0,1,0,by wickets,7.0,6.0,355.0,496,511,Bangalore,India,Royal Challengers Bangalore,RCB,Delhi Daredevils,DD,2016,8,299,8
980976,7-May-16,4,6,9,"Punjab Cricket Association IS Bindra Stadium, Mohali",6,field,0,1,0,by runs,9.0,4.0,409.0,482,498,Chandigarh,India,Kings XI Punjab,KXIP,Delhi Daredevils,DD,2016,8,299,8
980998,15-May-16,7,6,9,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,6,field,0,1,0,by runs,80.0,7.0,413.0,507,498,Visakhapatnam,India,Mumbai Indians,MI,Delhi Daredevils,DD,2016,8,299,8
980908,10-Apr-16,1,6,9,Eden Gardens,1,field,0,1,0,by wickets,9.0,1.0,334.0,489,499,Kolkata,India,Kolkata Knight Riders,KKR,Delhi Daredevils,DD,2016,8,299,8
980988,12-May-16,11,6,9,"Rajiv Gandhi International Stadium, Uppal",6,field,0,1,0,by wickets,7.0,6.0,350.0,508,481,Hyderabad,India,Sunrisers Hyderabad,SRH,Delhi Daredevils,DD,2016,8,299,8
980966,3-May-16,13,6,9,Saurashtra Cricket Association Stadium,6,field,0,1,0,by wickets,8.0,6.0,420.0,505,497,Rajkot,India,Gujarat Lions,GL,Delhi Daredevils,DD,2016,8,299,8
981002,17-May-16,12,6,9,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,12,field,0,1,1,by runs,19.0,12.0,106.0,507,499,Visakhapatnam,India,Rising Pune Supergiants,RPS,Delhi Daredevils,DD,2016,8,299,8
980912,12-Apr-16,2,11,9,M Chinnaswamy Stadium,11,field,0,1,0,by runs,45.0,2.0,110.0,482,521,Bangalore,India,Royal Challengers Bangalore,RCB,Sunrisers Hyderabad,SRH,2016,8,299,8
981024,29-May-16,2,11,9,M Chinnaswamy Stadium,11,bat,0,1,0,by runs,8.0,11.0,385.0,482,497,Bangalore,India,Royal Challengers Bangalore,RCB,Sunrisers Hyderabad,SRH,2016,8,299,8
980996,15-May-16,4,11,9,"Punjab Cricket Association IS Bindra Stadium, Mohali",4,bat,0,1,0,by wickets,7.0,11.0,427.0,510,481,Chandigarh,India,Kings XI Punjab,KXIP,Sunrisers Hyderabad,SRH,2016,8,299,8
981008,20-May-16,6,11,9,Shaheed Veer Narayan Singh International Stadium,6,field,0,1,0,by wickets,6.0,6.0,339.0,511,497,Raipur,India,Delhi Daredevils,DD,Sunrisers Hyderabad,SRH,2016,8,299,8
980978,8-May-16,7,11,9,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,7,field,0,1,0,by runs,85.0,11.0,73.0,489,499,Visakhapatnam,India,Mumbai Indians,MI,Sunrisers Hyderabad,SRH,2016,8,299,8
981014,22-May-16,1,11,9,Eden Gardens,11,field,0,1,0,by runs,22.0,1.0,31.0,510,481,Kolkata,India,Kolkata Knight Riders,KKR,Sunrisers Hyderabad,SRH,2016,8,299,8
980934,21-Apr-16,13,11,9,Saurashtra Cricket Association Stadium,11,field,0,1,0,by wickets,10.0,11.0,299.0,508,482,Rajkot,India,Gujarat Lions,GL,Sunrisers Hyderabad,SRH,2016,8,299,8
981022,27-May-16,13,11,9,Feroz Shah Kotla,11,field,0,1,0,by wickets,4.0,11.0,187.0,481,498,Delhi,India,Gujarat Lions,GL,Sunrisers Hyderabad,SRH,2016,8,299,8
980984,10-May-16,12,11,9,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,11,bat,0,1,0,by runs,4.0,11.0,430.0,505,521,Visakhapatnam,India,Rising Pune Supergiants,RPS,Sunrisers Hyderabad,SRH,2016,8,299,8
980974,7-May-16,2,12,9,M Chinnaswamy Stadium,2,field,0,1,0,by wickets,7.0,2.0,8.0,505,497,Bangalore,India,Royal Challengers Bangalore,RCB,Rising Pune Supergiants,RPS,2016,8,299,8
980924,17-Apr-16,4,12,9,"Punjab Cricket Association IS Bindra Stadium, Mohali",12,bat,0,1,0,by wickets,6.0,4.0,345.0,489,499,Chandigarh,India,Kings XI Punjab,KXIP,Rising Pune Supergiants,RPS,2016,8,299,8
980970,5-May-16,6,12,9,Feroz Shah Kotla,12,field,0,1,0,by wickets,7.0,12.0,85.0,499,518,Delhi,India,Delhi Daredevils,DD,Rising Pune Supergiants,RPS,2016,8,299,8
980906,9-Apr-16,7,12,9,Wankhede Stadium,7,bat,0,1,0,by wickets,9.0,12.0,85.0,482,498,Mumbai,India,Mumbai Indians,MI,Rising Pune Supergiants,RPS,2016,8,299,8
980994,14-May-16,1,12,9,Eden Gardens,12,bat,0,1,1,by wickets,8.0,1.0,31.0,511,497,Kolkata,India,Kolkata Knight Riders,KKR,Rising Pune Supergiants,RPS,2016,8,299,8
980948,26-Apr-16,11,12,9,"Rajiv Gandhi International Stadium, Uppal",12,field,0,1,1,by runs,34.0,12.0,106.0,509,498,Hyderabad,India,Sunrisers Hyderabad,SRH,Rising Pune Supergiants,RPS,2016,8,299,8
980916,14-Apr-16,13,12,9,Saurashtra Cricket Association Stadium,12,bat,0,1,0,by wickets,7.0,13.0,254.0,496,498,Rajkot,India,Gujarat Lions,GL,Rising Pune Supergiants,RPS,2016,8,299,8
980992,14-May-16,2,13,9,M Chinnaswamy Stadium,13,field,0,1,0,by runs,144.0,2.0,110.0,509,521,Bangalore,India,Royal Challengers Bangalore,RCB,Gujarat Lions,GL,2016,8,299,8
980910,11-Apr-16,4,13,9,"Punjab Cricket Association IS Bindra Stadium, Mohali",13,field,0,1,0,by wickets,5.0,13.0,254.0,495,496,Chandigarh,India,Kings XI Punjab,KXIP,Gujarat Lions,GL,2016,8,299,8
980950,27-Apr-16,6,13,9,Feroz Shah Kotla,6,field,0,1,0,by runs,1.0,13.0,350.0,481,489,Delhi,India,Delhi Daredevils,DD,Gujarat Lions,GL,2016,8,299,8
980922,16-Apr-16,7,13,9,Wankhede Stadium,13,field,0,1,0,by wickets,3.0,13.0,254.0,482,521,Mumbai,India,Mumbai Indians,MI,Gujarat Lions,GL,2016,8,299,8
980980,8-May-16,1,13,9,Eden Gardens,13,field,0,1,0,by wickets,5.0,13.0,14.0,481,518,Kolkata,India,Kolkata Knight Riders,KKR,Gujarat Lions,GL,2016,8,299,8
980972,6-May-16,11,13,9,"Rajiv Gandhi International Stadium, Uppal",11,field,0,1,0,by wickets,5.0,11.0,299.0,481,489,Hyderabad,India,Sunrisers Hyderabad,SRH,Gujarat Lions,GL,2016,8,299,8
980954,29-Apr-16,12,13,9,Maharashtra Cricket Association Stadium,13,field,0,1,0,by wickets,3.0,13.0,147.0,505,497,Pune,India,Rising Pune Supergiants,RPS,Gujarat Lions,GL,2016,8,299,8
980982,9-May-16,4,2,9,"Punjab Cricket Association IS Bindra Stadium, Mohali",4,field,0,1,0,by runs,1.0,2.0,32.0,495,482,Chandigarh,India,Kings XI Punjab,KXIP,Royal Challengers Bangalore,RCB,2016,8,299,8
981016,22-May-16,6,2,9,Shaheed Veer Narayan Singh International Stadium,2,field,0,1,0,by wickets,6.0,2.0,8.0,511,497,Raipur,India,Delhi Daredevils,DD,Royal Challengers Bangalore,RCB,2016,8,299,8
980932,20-Apr-16,7,2,9,Wankhede Stadium,7,field,0,1,0,by wickets,6.0,7.0,57.0,495,498,Mumbai,India,Mumbai Indians,MI,Royal Challengers Bangalore,RCB,2016,8,299,8
981000,16-May-16,1,2,9,Eden Gardens,2,field,0,1,0,by wickets,9.0,2.0,8.0,505,511,Kolkata,India,Kolkata Knight Riders,KKR,Royal Challengers Bangalore,RCB,2016,8,299,8
980958,30-Apr-16,11,2,9,"Rajiv Gandhi International Stadium, Uppal",2,field,0,1,0,by runs,15.0,11.0,187.0,495,482,Hyderabad,India,Sunrisers Hyderabad,SRH,Royal Challengers Bangalore,RCB,2016,8,299,8
980942,24-Apr-16,13,2,9,Saurashtra Cricket Association Stadium,2,bat,0,1,0,by wickets,6.0,13.0,8.0,508,497,Rajkot,India,Gujarat Lions,GL,Royal Challengers Bangalore,RCB,2016,8,299,8
981018,24-May-16,13,2,9,M Chinnaswamy Stadium,2,field,0,1,0,by wickets,4.0,2.0,110.0,495,482,Bangalore,India,Gujarat Lions,GL,Royal Challengers Bangalore,RCB,2016,8,299,8
980936,22-Apr-16,12,2,9,Maharashtra Cricket Association Stadium,12,field,0,1,0,by runs,13.0,2.0,110.0,505,521,Pune,India,Rising Pune Supergiants,RPS,Royal Challengers Bangalore,RCB,2016,8,299,8
